"The minimum width of the auto resized Tabs. Between Max and Min width the sizes are auto calculated).","The minimum width of the auto resized Tabs. Between Max and Min width the sizes are auto calculated)."
"The minimum width of the auto resized thumbs. Between Max and Min width the sizes are auto calculated).","The minimum width of the auto resized thumbs. Between Max and Min width the sizes are auto calculated)."
"The number of slots or boxes the slide is divided into.","The number of slots or boxes the slide is divided into."
"The opacity of the progress bar <br>(0 == Transparent, 100 = Solid color, 50 = 50% opacity etc...)","The opacity of the progress bar <br>(0 == Transparent, 100 = Solid color, 50 = 50% opacity etc...)"
"The origin of the hand/mouse.","The origin of the hand/mouse."
"The padding bottom of slides","The padding bottom of slides"
"The padding top of slides","The padding top of slides"
"The plugin will be fully activated as soon as the Envato API is available again.","The plugin will be fully activated as soon as the Envato API is available again."
"The position of the slider within the parrent container. (float:left or float:right or with margin:0px auto;). We recomment do use always CENTER, since the slider will auto fill and grow with the wrapping container. Set any border,padding, floating etc. to the wrapping container where the slider embeded instead of using left/right here !","The position of the slider within the parrent container. (float:left or float:right or with margin:0px auto;). We recomment do use always CENTER, since the slider will auto fill and grow with the wrapping container. Set any border,padding, floating etc. to the wrapping container where the slider embeded instead of using left/right here !"
"The right margin of the slider wrapper div","The right margin of the slider wrapper div"
"The source of the general background image.","The source of the general background image."
"The source of the hand/mouse.","The source of the hand/mouse."
"The state of the slide. The unpublished slide will be excluded from the slider.","The state of the slide. The unpublished slide will be excluded from the slider."
"The target of the slide link.","The target of the slide link."
"The time one slide stays on the screen in Milliseconds. This is a Default Global value. Can be adjusted slide to slide also in the slide editor.","The time one slide stays on the screen in Milliseconds. This is a Default Global value. Can be adjusted slide to slide also in the slide editor."
"The title of the slide, will be shown in the slides list.","The title of the slide, will be shown in the slides list."
"The title of the slider, example: Slider 1","The title of the slider, example: Slider 1"
"The top margin of the slider wrapper div","The top margin of the slider wrapper div"
"The width of the hand/mouse.","The width of the hand/mouse."
"The wrapper div padding of tabs.","The wrapper div padding of tabs."
"The wrapper div padding of thumbnails","The wrapper div padding of thumbnails"
"The z-index position of the link related to layers","The z-index position of the link related to layers"
"The “Vimeo Stream” content source is used to display a full stream of videos from a user/album/group/channel.<br> If you want to display a single vimeo video, please select the content source “Default Slider” and add a video layer in the slide editor.","The “Vimeo Stream” content source is used to display a full stream of videos from a user/album/group/channel.<br> If you want to display a single vimeo video, please select the content source “Default Slider” and add a video layer in the slide editor."
"The “YouTube Stream” content source is used to display a full stream of videos from a channel/playlist.<br> If you want to display a single youtube video, please select the content source “Default Slider” and add a video layer in the slide editor.","The “YouTube Stream” content source is used to display a full stream of videos from a channel/playlist.<br> If you want to display a single youtube video, please select the content source “Default Slider” and add a video layer in the slide editor."
"ThemePunch Newsletter","ThemePunch Newsletter"
"There are several ways to add your slider to your wordpress post / page / etc.","There are several ways to add your slider to your wordpress post / page / etc."
"This class does not exist.","This class does not exist."
"This feature is only available if you activate Slider Revolution for this installation","This feature is only available if you activate Slider Revolution for this installation"
"This navigation element does not exist, create one?","This navigation element does not exist, create one?"
"This template requires at least version","This template requires at least version"
"This will disable KenBurns on mobile devices to save performance","This will disable KenBurns on mobile devices to save performance"
"This will disable the blur/focus behavior of the browser.","This will disable the blur/focus behavior of the browser."
"This will enable the option to export the Slider Markups to copy/paste it directly into websites.","This will enable the option to export the Slider Markups to copy/paste it directly into websites."
"This will reset the navigation, continue?","This will reset the navigation, continue?"
"This will update the Class with the current set Style settings, this may affect other Sliders. Proceed?","This will update the Class with the current set Style settings, this may affect other Sliders. Proceed?"
"This will update the preset with the current settings. Proceed?","This will update the preset with the current settings. Proceed?"
Thumbnail,Thumbnail
"Thumbnail Admin Purpose:","Thumbnail Admin Purpose:"
"Thumbnail Container Size","Thumbnail Container Size"
"Thumbnail Dimensions:","Thumbnail Dimensions:"
Thumbnail:,Thumbnail:
Thumbnails,Thumbnails
"Thumbnails Style","Thumbnails Style"
"Thumbnails wrapper background color. For transparent leave empty.","Thumbnails wrapper background color. For transparent leave empty."
Thumbs,Thumbs
"Ticket Support","Ticket Support"
"Time after that the bullets will be hidden(Default: 200 ms)","Time after that the bullets will be hidden(Default: 200 ms)"
"Time after that the tabs will be hidden on Mobile (Default: 1200 ms)","Time after that the tabs will be hidden on Mobile (Default: 1200 ms)"
"Time after that the tabs will be hidden(Default: 200 ms)","Time after that the tabs will be hidden(Default: 200 ms)"
"Time after that the thumbnails will be hidden on Mobile (Default: 1200 ms)","Time after that the thumbnails will be hidden on Mobile (Default: 1200 ms)"
"Time after that the thumbnails will be hidden(Default: 200 ms)","Time after that the thumbnails will be hidden(Default: 200 ms)"
"Time after the Arrows will be hidden on Mobile(Default: 1200 ms)","Time after the Arrows will be hidden on Mobile(Default: 1200 ms)"
"Time after the Arrows will be hidden(Default: 200 ms)","Time after the Arrows will be hidden(Default: 200 ms)"
"Time after the bullets will be hidden on Mobile (Default: 1200 ms)","Time after the bullets will be hidden on Mobile (Default: 1200 ms)"
Timeline,Timeline
Title,Title
"Title updated","Title updated"
Title:,Title:
To,To
"To Enable 3D Parallax for Background please change the Option ""BG 3D Disabled"" to ""OFF"" via the Slider Settings !","To Enable 3D Parallax for Background please change the Option ""BG 3D Disabled"" to ""OFF"" via the Slider Settings !"
"To Slide","To Slide"
"To create Revolution Slider","To create Revolution Slider"
"To use Slider Revolution Backup Add-on, please activate Slider Revolution for WordPress","To use Slider Revolution Backup Add-on, please activate Slider Revolution for WordPress"
"To use Slider Revolution Backup Add-on, please install Slider Revolution for WordPress","To use Slider Revolution Backup Add-on, please install Slider Revolution for WordPress"
"To use Slider Revolution Backup Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later","To use Slider Revolution Backup Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later"
"To use Slider Revolution Whiteboard Add-on, please install Slider Revolution for WordPress first","To use Slider Revolution Whiteboard Add-on, please install Slider Revolution for WordPress first"
"To use Slider Revolution Whiteboard Add-on, please register Slider Revolution for WordPress","To use Slider Revolution Whiteboard Add-on, please register Slider Revolution for WordPress"
"To use Slider Revolution Whiteboard Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later","To use Slider Revolution Whiteboard Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later"
Toggle,Toggle
"Toggle Active use Hover State","Toggle Active use Hover State"
"Toggle Custom Navigation Styles","Toggle Custom Navigation Styles"
"Toggle FullScreen","Toggle FullScreen"
"Toggle Layer Animation","Toggle Layer Animation"
"Toggle Layer Class","Toggle Layer Class"
"Toggle Media","Toggle Media"
"Toggle Mute All Media","Toggle Mute All Media"
"Toggle Mute Media","Toggle Mute Media"
"Toggle Slider","Toggle Slider"
"Toggled Content","Toggled Content"
"Toogle Class","Toogle Class"
Top,Top
"Top Left","Top Left"
"Top Right","Top Right"
"Top to Bottom","Top to Bottom"
"Total Slider Size:","Total Slider Size:"
Touch,Touch
"Touch Enabled","Touch Enabled"
Transform,Transform
Transformations,Transformations
"Transition Duration","Transition Duration"
"Transition Slot Amount","Transition Slot Amount"
"Transition Type","Transition Type"
Transitions,Transitions
Transparent,Transparent
"Trigger Memory","Trigger Memory"
Troubleshooting,Troubleshooting
"Try this to fix some javascript conflicts of type: TypeError: tpj('#rev_slider_1_1').show().revolution is not a function","Try this to fix some javascript conflicts of type: TypeError: tpj('#rev_slider_1_1').show().revolution is not a function"
"Turns on / off jquery noconflict mode. Try to enable this option if javascript conflicts exist on the page.","Turns on / off jquery noconflict mode. Try to enable this option if javascript conflicts exist on the page."
"Turns on / off visible Debug Mode on Front End.","Turns on / off visible Debug Mode on Front End."
Twitter,Twitter
"Twitter Name @","Twitter Name @"
"Twitter Stream","Twitter Stream"
Type,Type
Type:,Type:
"Unbind all listeners, remove current animations and delete containers. Ready for Garbage collection.","Unbind all listeners, remove current animations and delete containers. Ready for Garbage collection."
Unknown,Unknown
"Unlock Now","Unlock Now"
"Unmute Media","Unmute Media"
Unpublished,Unpublished
"Unsaved data will be lost, proceed?","Unsaved data will be lost, proceed?"
Unsorted,Unsorted
"Untoggled Content","Untoggled Content"
"Up to date","Up to date"
Update,Update
"Update Audio","Update Audio"
"Update Available","Update Available"
"Update History","Update History"
"Update Library","Update Library"
"Update Now","Update Now"
"Update Static Layers","Update Static Layers"
"Update Video","Update Video"
"Update to Stable (Free)","Update to Stable (Free)"
"Upload Max. Filesize","Upload Max. Filesize"
"Uploads folder writable","Uploads folder writable"
Uppercase,Uppercase
"Use Alternative Image","Use Alternative Image"
"Use Cover","Use Cover"
"Use Negative and Positive Values to offset from the Center !","Use Negative and Positive Values to offset from the Center !"
"Use Whiteboard","Use Whiteboard"
"Use a general background image instead of general background color.","Use a general background image instead of general background color."
"Use the Thumbnail also for Admin purposes. This will use the selected Thumbnail to represent the Slide in all Slider Admin area.","Use the Thumbnail also for Admin purposes. This will use the selected Thumbnail to represent the Slide in all Slider Admin area."
"Used Transitions (Order in Loops)","Used Transitions (Order in Loops)"
User,User
"User Photoset","User Photoset"
"User Public Photos","User Public Photos"
"User Template","User Template"
"User Templates","User Templates"
Username,Username
"Using the ""Move"" setting you can move-in or reveal any layer. Another cool effect for a kinetic animated whiteboard!","Using the ""Move"" setting you can move-in or reveal any layer. Another cool effect for a kinetic animated whiteboard!"
"Using this data is only allowed with a valid licence of the jQuery Slider Revolution Plugin, which can be found at CodeCanyon: http://codecanyon.net/item/slider-revolution-responsive-jquery-plugin/2580848?ref=themepunch","Using this data is only allowed with a valid licence of the jQuery Slider Revolution Plugin, which can be found at CodeCanyon: http://codecanyon.net/item/slider-revolution-responsive-jquery-plugin/2580848?ref=themepunch"
"Varying Fade","Varying Fade"
"Varying Rotation","Varying Rotation"
"Varying Scale","Varying Scale"
Vertical,Vertical
"Vertical Align","Vertical Align"
"Vertical Align of the Carousel.","Vertical Align of the Carousel."
"Vertical Aligns","Vertical Aligns"
"Vertical Offset","Vertical Offset"
"Vertical Offset from Aligned Position (px)","Vertical Offset from Aligned Position (px)"
"Vertical Offsets:","Vertical Offsets:"
"Vertical Origin","Vertical Origin"
"Vertical position of tabs.","Vertical position of tabs."
"Vertical position of the left arrow.","Vertical position of the left arrow."
"Vertical position of the right arrow.","Vertical position of the right arrow."
"Vertical position of thumbnails","Vertical position of thumbnails"
"Vertical positions of bullets ","Vertical positions of bullets "
Video,Video
"Video Height (px). Use 'auto' to respect White Space","Video Height (px). Use 'auto' to respect White Space"
"Video MP4 Url","Video MP4 Url"
"Video OGV Url","Video OGV Url"
"Video Performance","Video Performance"
"Video Preload:","Video Preload:"
"Video Settings","Video Settings"
"Video Speed:","Video Speed:"
"Video Thumbnail","Video Thumbnail"
"Video Volume:","Video Volume:"
"Video WEBM Url","Video WEBM Url"
"Video Width (px). Use 'auto' to respect White Space","Video Width (px). Use 'auto' to respect White Space"
"Video in Active Slide","Video in Active Slide"
"Video is playing in slider","Video is playing in slider"
"Video stopped in slider","Video stopped in slider"
"Videos Loaded (max):","Videos Loaded (max):"
View,View
Views,Views
Vimeo,Vimeo
"Vimeo ID or URL","Vimeo ID or URL"
"Vimeo Stream","Vimeo Stream"
"Vimeo Video","Vimeo Video"
Visibility,Visibility
"Visibility on Devices","Visibility on Devices"
Visible,Visible
"Visible Tabs Amount","Visible Tabs Amount"
"Visible Thumbs Amount","Visible Thumbs Amount"
"Visible from:","Visible from:"
"Visible until:","Visible until:"
"Visit Support Center","Visit Support Center"
"Volume (0 - 100):","Volume (0 - 100):"
WEBM:,WEBM:
Wait,Wait
"Wait for ","Wait for "
"Wait for Trigger","Wait for Trigger"
"Wait for the revstart method to be called before playing.","Wait for the revstart method to be called before playing."
Wave,Wave
"What does \'Temporary Activated\' mean?","What does \'Temporary Activated\' mean?"
"Where is my Purchase Code?","Where is my Purchase Code?"
"White Space","White Space"
Whiteboard,Whiteboard
Why?,Why?
"Widget Instance","Widget Instance"
Width,Width
"Width and height of thumbnails can be changed in the Slider Settings -> Navigation -> Thumbs tab.","Width and height of thumbnails can be changed in the Slider Settings -> Navigation -> Thumbs tab."
Width:,Width:
"Woo Commerce Slider","Woo Commerce Slider"
WooCommerce,WooCommerce
"Word Based","Word Based"
"Wrapper Color","Wrapper Color"
"Wrapper Container","Wrapper Container"
"Wrapper Opacity","Wrapper Opacity"
"Wrapper Padding","Wrapper Padding"
"Wrapper color","Wrapper color"
Write,Write
"Write Normal","Write Normal"
"Write Quick","Write Quick"
"Write Slow","Write Slow"
"Write"" Text","Write"" Text"
"Wrong Handle","Wrong Handle"
"Wrong ID given","Wrong ID given"
"Wrong Request","Wrong Request"
"Wrong export slider file format! Please make sure that the uploaded file is either a zip file with a correct slider_export.txt in the root of it or an valid slider_export.txt file.","Wrong export slider file format! Please make sure that the uploaded file is either a zip file with a correct slider_export.txt in the root of it or an valid slider_export.txt file."
"Wrong request!","Wrong request!"
"X Scale  1 = 100%, 0.5=50%... (+/-)","X Scale  1 = 100%, 0.5=50%... (+/-)"
"X Skew (+/-  px)","X Skew (+/-  px)"
"XML layout","XML layout"
"Y Scale  1 = 100%, 0.5=50%... (+/-)","Y Scale  1 = 100%, 0.5=50%... (+/-)"
"Y Skew (+/-  px)","Y Skew (+/-  px)"
Yes,Yes
"You can learn how to find your purchase key <a target='_blank' href='http://www.themepunch.com/faq/where-to-find-the-purchase-code/'>here</a>","You can learn how to find your purchase key <a target='_blank' href='http://www.themepunch.com/faq/where-to-find-the-purchase-code/'>here</a>"
YouTube,YouTube
"YouTube ID or URL","YouTube ID or URL"
"YouTube Stream","YouTube Stream"
"YouTube Video","YouTube Video"
"Youtube API Key","Youtube API Key"
"Z Offset (+/-  px)","Z Offset (+/-  px)"
"Zoom End","Zoom End"
"Zoom Start","Zoom Start"
"a Tag Link","a Tag Link"
"animations imported!","animations imported!"
append,append
"at Start","at Start"
auto,auto
"center bottom","center bottom"
"center center","center center"
"center right","center right"
"center top","center top"
code,code
"coma separated | ex: 23,24,25","coma separated | ex: 23,24,25"
contain,contain
"could not find correct Slide to copy, please try again.","could not find correct Slide to copy, please try again."
cover,cover
crosshair,crosshair
css/settings.css,css/settings.css
dashed,dashed
default,default
deg,deg
dotted,dotted
double,double
"downloading template slider from server...","downloading template slider from server..."
"dynamic styles imported!","dynamic styles imported!"
example,example
"example: 30300114","example: 30300114"
"example: T8--OggjJKQ","example: T8--OggjJKQ"
extern,extern
"go to","go to"
help,help
"i.e.: 0:17","i.e.: 0:17"
"i.e.: 2:41","i.e.: 2:41"
ignore,ignore
"importing slider settings and data...","importing slider settings and data..."
"importing template slider settings and data...","importing template slider settings and data..."
"insert the shortcode:","insert the shortcode:"
"is Loading...","is Loading..."
"jQuery Link","jQuery Link"
"jQuery Loaded:","jQuery Loaded:"
"jQuery Performance","jQuery Performance"
layer:,layer:
"left bottom","left bottom"
"left center","left center"
"left top","left top"
line-through,line-through
missing,missing
move,move
ms,ms
"navigations imported!","navigations imported!"
no-repeat,no-repeat
none,none
normal,normal
"of Slider Revolution to work.","of Slider Revolution to work."
overline,overline
overwrite,overwrite
pointer,pointer
px,px
repeat,repeat
repeat-x,repeat-x
repeat-y,repeat-y
"right bottom","right bottom"
"right center","right center"
"right top","right top"
"slider_export.txt does not exist!","slider_export.txt does not exist!"
solid,solid
text,text
"the basic height of one tab.","the basic height of one tab."
underline,underline
updating,updating
updating...,updating...
use,use
wait,wait
"youtube, vimeo, html5","youtube, vimeo, html5"
zoom-in,zoom-in
zoom-out,zoom-out
